gene	sample	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
BB072816BDp18S	BB072816BDp18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	29
BB072816BDp18S	BB072816BDp18S	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	24
BB072816BDp18S	BB072816BDp18S	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	3
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Fungi	Fungi	fuzzy	3
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	13
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Annelida	fuzzy	4
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	47
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	4
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	70
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	45
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	252
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	fuzzy	3
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Geophilidae	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Leptothecata	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Macrodasyida	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Magelona	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	13
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Pelodera	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	32
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	19
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Spionidae	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Tellinidae	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	224
BB072816BDp18S	BB072816BDp18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	16
BB072816BDp18S	BB072816BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	40
BB072816BDp18S	BB072816BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	14
BB072816BDp18S	BB072816BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	15
BB072816BDp18S	BB072816BDp18S	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	fuzzy	4
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	74
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	8
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	34
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	6
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	15
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	8
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	31
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	15
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	11
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	16
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	11
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	8
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	2
BB072816BDp18S	BB072816BDp18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	16
BB072816BDp18S	BB072816BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	27
BB072816BDp18S	BB072816BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	fuzzy	3
BB072816BDp18S	BB072816BDp18S	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	13
BB072816BDp18S	BB072816BDp18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	13
BB072816BDp18S	BB072816BDp18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	33
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	857
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	934
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	101
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	9529
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Dinophyceae	Polykrikos	fuzzy	5
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	24
BB072816BSu18S	BB072816BSu18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	24
BB072816BSu18S	BB072816BSu18S	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	fuzzy	7
BB072816BSu18S	BB072816BSu18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	12
BB072816BSu18S	BB072816BSu18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	6
BB072816BSu18S	BB072816BSu18S	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	10
BB072816BSu18S	BB072816BSu18S	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	4
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Actiniidae	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	60
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	63
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Cerebratulus	fuzzy	67
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Euthyneura	fuzzy	5
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	fuzzy	4
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Heteronemertea	fuzzy	16
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Mactridae	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Micrura	fuzzy	5
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	5
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	fuzzy	6
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	6
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Pontellidae	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Sacoglossa	fuzzy	14
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Sarcoptoidea	fuzzy	6
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	9
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Stylommatophora	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Tellinidae	fuzzy	6
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Teredinidae	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	23
BB072816BSu18S	BB072816BSu18S	Eukaryota	Opisthokonta	Metazoa	Veneroidea	fuzzy	10
BB072816BSu18S	BB072816BSu18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	24
BB072816BSu18S	BB072816BSu18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	93
BB072816BSu18S	BB072816BSu18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	5
BB072816BSu18S	BB072816BSu18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	4
BB072816BSu18S	BB072816BSu18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	14
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	9
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	53
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	20
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	7
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	8
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	37
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	5
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	fuzzy	6
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytrium	fuzzy	2
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	9
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	5
BB072816BSu18S	BB072816BSu18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorophyta	fuzzy	3
BB072816BSu18S	BB072816BSu18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	1815
BB072816BSu18S	BB072816BSu18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	3
BB072915BCM18S_SSU_18S_redup	BB072915BCM18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	4
BB072915BCM18S_SSU_18S_redup	BB072915BCM18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	23
BB072915BCM18S_SSU_18S_redup	BB072915BCM18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	76
BB072915BCM18S_SSU_18S_redup	BB072915BCM18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	2
BB072915BCM18S_SSU_18S_redup	BB072915BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	2
BB072915BCM18S_SSU_18S_redup	BB072915BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	5
BB072915BDp18S	BB072915BDp18S	Eukaryota	Alveolata	Ciliophora	Scuticociliatia	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	38
BB072915BDp18S	BB072915BDp18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	19
BB072915BDp18S	BB072915BDp18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	15
BB072915BDp18S	BB072915BDp18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	4
BB072915BDp18S	BB072915BDp18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	98
BB072915BDp18S	BB072915BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	534
BB072915BDp18S	BB072915BDp18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	4
BB072915BDp18S	BB072915BDp18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	395
BB072915BDp18S	BB072915BDp18S	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	fuzzy	8
BB072915BDp18S	BB072915BDp18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	14
BB072915BDp18S	BB072915BDp18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	38
BB072915BDp18S	BB072915BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	4
BB072915BDp18S	BB072915BDp18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	4
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	5
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	2
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	4
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	3
BB072915BDp18S	BB072915BDp18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	8
BB072915BDp18S	BB072915BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	4
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	100
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	1435
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	87
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	877
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	16
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	3
BB073014BCM18S	BB073014BCM18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	37
BB073014BCM18S	BB073014BCM18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	10
BB073014BCM18S	BB073014BCM18S	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	29
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Actiniidae	fuzzy	3
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	85
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Dorvilleidae	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	fuzzy	5
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Oxynooidea	fuzzy	4
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	fuzzy	7
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	3
BB073014BCM18S	BB073014BCM18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	29
BB073014BCM18S	BB073014BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	4
BB073014BCM18S	BB073014BCM18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	16
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	4
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	fuzzy	21
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	19
BB073014BCM18S	BB073014BCM18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	9
BB073014BCM18S	BB073014BCM18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	fuzzy	4
BB073014BCM18S	BB073014BCM18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	34
BB073014BCM18S	BB073014BCM18S	Eukaryota	Viridiplantae	Chlorophyta	Microthamniales	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	fuzzy	6
BB073014BCM18S	BB073014BCM18S	Eukaryota	Viridiplantae	Chlorophyta	unclassified Chlamydomonadaceae	fuzzy	3
BB073014BCM18S	BB073014BCM18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	2
BB073014BCM18S	BB073014BCM18S	Eukaryota	Viridiplantae	Streptophyta	Klebsormidiales	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Apicomplexa	Piroplasmida	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	64
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	144
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	8
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	144
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	272
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	335
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	130
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	290
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	51
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	88
BB073014BDp18S	BB073014BDp18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	121
BB073014BDp18S	BB073014BDp18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	18
BB073014BDp18S	BB073014BDp18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	28
BB073014BDp18S	BB073014BDp18S	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	31
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	26
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	56
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	825
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	fuzzy	8
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	7
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Magelona	fuzzy	3
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	41
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	176
BB073014BDp18S	BB073014BDp18S	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	37
BB073014BDp18S	BB073014BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	9
BB073014BDp18S	BB073014BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	5
BB073014BDp18S	BB073014BDp18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	73
BB073014BDp18S	BB073014BDp18S	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	5
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	9
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	6
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	4
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	4
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chrysosphaerales	fuzzy	3
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	fuzzy	6
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	fuzzy	6
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	12
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	2
BB073014BDp18S	BB073014BDp18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	6
BB073014BDp18S	BB073014BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	13
BB073014BDp18S	BB073014BDp18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	9
