gene	sample	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Polycladida	confident	152
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Porifera	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	223
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomus	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Pseudomonocelis	confident	5
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	confident	12
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Rhabditophora	confident	7
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Sabellida	confident	229
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Spionida	confident	42
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Spionidae	confident	96
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Syllidae	confident	4
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Tritonia	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	confident	52
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Metazoa	Veneroidea	confident	120
BB072215BDp18S	BB072215BDp18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	16
BB072215BDp18S	BB072215BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	10
BB072215BDp18S	BB072215BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	48
BB072215BDp18S	BB072215BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	22
BB072215BDp18S	BB072215BDp18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	15
BB072215BDp18S	BB072215BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	31
BB072215BDp18S	BB072215BDp18S	Eukaryota	Rhizaria	NO MATCH	Rhizaria	confident	3
BB072215BDp18S	BB072215BDp18S	Eukaryota	Rhizaria	Polycystinea	Polycystinea	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	12
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	86
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	91
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	2
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	3
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	31
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	53
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	4
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratium	confident	4
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	5
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	4
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	5
BB072215BDp18S	BB072215BDp18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	30
BB072215BDp18S	BB072215BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorellaceae	confident	16
BB072215BDp18S	BB072215BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	confident	4
BB072215BDp18S	BB072215BDp18S	Eukaryota	Viridiplantae	Streptophyta	Desmidiales	confident	3
BB072215BDp18S	BB072215BDp18S	Eukaryota	Viridiplantae	Streptophyta	environmental samples	confident	4
BB072215BDp18S	BB072215BDp18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	15
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	103
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	1016
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	106
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	28803
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	219
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	64
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	3
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	17
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Ascidiacea	confident	4
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	2904
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	27
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	confident	7
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	confident	86
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Parasitengona	confident	7
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	40
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	51
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	4
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	87
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	5
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	4
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	Viridiplantae	Chlorophyta	Pterosperma	confident	2
BB072314BCM18S_SSU_18S_redup	BB072314BCM18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	3
BB072314BDp18S	BB072314BDp18S	DELETED NODE	NO MATCH	NO MATCH	DELETED NODE	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Apicomplexa	Gregarinasina	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	133
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Heterotrichea	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Holostichidae	confident	4
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Philasterida	confident	4
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Prorodontida	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	7
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	702
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Suctoria	confident	4
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	25
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	287
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	269
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	249
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	674
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	698
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	1958
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	429
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	46
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	95
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	646
BB072314BDp18S	BB072314BDp18S	Eukaryota	Alveolata	NO MATCH	Alveolata	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	7
BB072314BDp18S	BB072314BDp18S	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	28
BB072314BDp18S	BB072314BDp18S	Eukaryota	Amoebozoa	Tubulinea	Euamoebida	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Cryptophyta	Cryptomonadales	Goniomonas	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	162
BB072314BDp18S	BB072314BDp18S	Eukaryota	NO MATCH	NO MATCH	Eukaryota	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Fungi	Fungi	confident	9
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	confident	25
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Actiniidae	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Alcyonidiidae	confident	3
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Amphisamytha	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Annelida	confident	9
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Ascidiacea	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	5492
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcarea	confident	7
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	779
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Celleporina	confident	4
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Ctenophora	confident	3
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	confident	51
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Galeoidea	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Goniadidae	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Hesionidae	confident	106
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	confident	6
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Hexacorallia	confident	16
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Lucinoidea	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Magelona	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Mytilinae	confident	36
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	26
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Otomorpha	confident	7
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	confident	67
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	3
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	57
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	338
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Poecilostomatoida	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	14
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Sigmurethra	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	10
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Spionidae	confident	15
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	confident	16
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	confident	5
BB072314BDp18S	BB072314BDp18S	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	126
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	177
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	61
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	13
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Lotharella	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Paracercomonas	confident	15
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	24
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	567
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	60
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	NO MATCH	Rhizaria	confident	10
BB072314BDp18S	BB072314BDp18S	Eukaryota	Rhizaria	Polycystinea	Polycystinea	confident	113
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	30
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	45
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	358
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	10517
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	4
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	32
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	249
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	confident	6
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	1787
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	7
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Bicosoecida	Bicosoecida	confident	59
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	confident	6
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	confident	8
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	confident	35
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	confident	55
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	confident	7
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	confident	7
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	35
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	34
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	19
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	8
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytrium	confident	5
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	753
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	187
BB072314BDp18S	BB072314BDp18S	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	23
BB072314BDp18S	BB072314BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	confident	3
BB072314BDp18S	BB072314BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Chlorellaceae	confident	13
BB072314BDp18S	BB072314BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	confident	24
BB072314BDp18S	BB072314BDp18S	Eukaryota	Viridiplantae	Chlorophyta	Pterosperma	confident	5
BB072314BDp18S	BB072314BDp18S	Eukaryota	Viridiplantae	Streptophyta	Arachis	confident	4
BB072314BDp18S	BB072314BDp18S	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	confident	2
BB072314BDp18S	BB072314BDp18S	Eukaryota	Viridiplantae	Streptophyta	environmental samples	confident	5
BB072314BDp18S	BB072314BDp18S	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	344
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Ciliophora	Holostichidae	confident	5
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	confident	14
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	9
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	32
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Ciliophora	Tontoniidae	confident	10
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	32
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	8714
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	1123
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	3824
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	182
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	45
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	191
BB072413BCM18S	BB072413BCM18S	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	243
BB072413BCM18S	BB072413BCM18S	Eukaryota	Amoebozoa	Discosea	Discosea	confident	3
BB072413BCM18S	BB072413BCM18S	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	confident	23
BB072413BCM18S	BB072413BCM18S	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	15
BB072413BCM18S	BB072413BCM18S	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	confident	9
BB072413BCM18S	BB072413BCM18S	Eukaryota	NO MATCH	NO MATCH	Eukaryota	confident	6
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	confident	3
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Actiniidae	confident	3
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Arca	confident	4
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Ascidiacea	confident	32
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Bivalvia	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	15523
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcarea	confident	4
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	398
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	27
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Celleporina	confident	6
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	confident	4
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Geophilidae	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	confident	44
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Lepraliomorpha	confident	5
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Leptothecata	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	50
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Megadasys	confident	10
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Montacutidae	confident	322
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Mytilidae	confident	3
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Mytilinae	confident	9
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	28
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Oweniidae	confident	508
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Parasitengona	confident	3
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	492
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	24
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	45
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	93
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	confident	4
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Sabellida	confident	29
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Sigmurethra	confident	95
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Spionida	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Spionidae	confident	67
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	confident	42
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Unguiphora	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Opisthokonta	Metazoa	Veneroidea	confident	2
BB072413BCM18S	BB072413BCM18S	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	5
BB072413BCM18S	BB072413BCM18S	Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	confident	4
BB072413BCM18S	BB072413BCM18S	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	29
BB072413BCM18S	BB072413BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Actinoptychus	confident	47
BB072413BCM18S	BB072413BCM18S	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	183
